source_id,source,line,numbers,context
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1623,11.8,11.8 The Great Geometric Inversion
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1647,12,"12. Manifolds, Space-Time, and the Great"
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1668,12.1,12.1 The Classical Assumption
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1690,12.2,12.2 The Great Geometric Inversion
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1732,12.3,12.3 The Apparent Manifold
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1760,12.4,12.4 The Rubik Analogy Revisited
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1788,12.5,12.5 Curvature Without Curved
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1814,12.6,12.6 The Space-Time Question
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1836,12.7,12.7 The SEXA Interpretation
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1859,12.8,12.8 The Central Proposal
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1887,13,13. The Horizon Framework
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1902,1,Principle 1 — Hidden Structure
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1906,2,Principle 2 — Resolution Paradox
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1910,3,Principle 3 — Horizon Constant
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1915,4,Principle 4 — Admissibility
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1919,5,Principle 5 — Emergent Continuity
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1928,14,14. Predictions and Falsifiability
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1944,14.1,14.1 Prediction One — Continuity Is Not
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1967,14.2,14.2 Prediction Two — Observer
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",1986,14.3,14.3 Prediction Three — Emergent
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2021,14.4,14.4 Prediction Four — Hidden Skeletons
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2041,14.5,14.5 Prediction Five — Horizon Behavior
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2065,14.6,14.6 The Falsification Requirement
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2071,1,1.​ Increasing recursive density failed to generate increasing apparent continuity.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2072,2,2.​ Observable continuity could be proven incapable of emerging from recursive
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2074,3,3.​ The Resolution Paradox proved mathematically inconsistent.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2075,4,4.​ No observer-dependent horizon behavior could be identified in geometric systems.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2086,15,15. Discussion
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2127,16,16. Final Statement
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2164,17,17. Future Research Program
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2178,17.1,17.1 Recursive Manifold Construction
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2194,17.2,17.2 The Mathematics of the Resolution Paradox
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2210,17.3,17.3 Horizon Threshold Analysis
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2225,17.4,17.4 Admissibility and Geometric Emergence
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2242,17.5,17.5 Space-Time Applications
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2263,18,18. The Horizon Postulate
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2286,19,19. Closing Remarks
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2337,20,20. The SEXA Connection
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2361,20.1,20.1 The Observer's Error
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2383,20.2,20.2 Admissibility Before Geometry
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2413,20.3,20.3 The Rubik Principle
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2447,20.4,20.4 The Horizon Interpretation of SEXA
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2466,20.5,20.5 The Central SEXA Statement
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2498,1 | 1884,1.​ Flatland (1884). Flatland: A Romance of Many Dimensions.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2499,2 | 1902,2.​ Henri Poincaré (1902). Science and Hypothesis.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2500,3,3.​ The Shape of Space. CRC Press.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2501,4 | 1979,4.​ John Horton Conway & Simon P. Norton (1979). Monstrous Moonshine.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2502,5,5.​ Murray Gell-Mann. Studies in complexity and emergence.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2503,6,6.​ Spacetime and Geometry. Cambridge University Press.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2504,7,7.​ Three-Dimensional Geometry and Topology.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2505,8,8.​ Roger Penrose. Selected geometric works.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2506,9 | 2025 | 60,"9.​ McClain, J. (2025). A Recursive Closure Criterion for a Theory of Everything: A 60-Glyph"
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2508,10 | 2025,"10.​ McClain, J. (2025). The SEXA Mathematical Framework — Unified Recursive Manifold"
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2510,11 | 2025 | 60,"11.​ McClain, J. (2025). The SEXA Recursive Energy Functional (SREF): Spectral Gain-60 Recursion"
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2511,5,on a 5D Manifold and Bounded Dynamical Stability.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2512,12 | 2026,"12.​ McClain, J. (2026). Formal Compatibility and Falsifiability Assessment of the SEXA Unified Field"
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2514,13 | 2025,"13.​ Ceisiwr, E. & Lumos, A. (2025). The Unzipping Horizon: Recursive Cosmological Geometry and"
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2516,14 | 2025 | 96,"14.​ Flom, A. (2025). Sigmatics: A 96-Class Geometric Algebra Computational Framework for"
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2518,15,15.​ Information Theory foundational literature.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2519,16,16.​ Complex Systems foundational literature.
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2520,17 | 1980,"17.​ Rubik, E. (1980). Rubik's Cube Design and Mechanical Architecture."
12,"The Horizon Constant and Resolution Paradox (Ω₂₈₈₀) Recursive Discrete Geometry, Perceptual Continuity, and the Emergence of Curved Manifolds from Finite Structures.... (3)(3).pdf",2521,18,18.​ Geodesic sphere literature derived from work of Buckminster Fuller.
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",5,2880,Unique Reconstruction Across the 2880-Dimensional Recursive Hierarchy
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",7,2026,Jered McClain¹ · Erydir Ceisiwr² 2026©
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",11,0009 | 0005 | 6185 | 3749,ORCID: 0009-0005-6185-3749
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",14,0009 | 0004 | 4577 | 5253,ORCID: 0009-0004-4577-5253
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",40,2,Abstract ............................................................................... 2
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",43,1 | 5,1.​      Introduction ....................................................................... 5
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",44,2 | 7,2.​      Mathematical Foundations ................................................. 7
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",47,2.1 | 7,2.1 Motivation ....................................................................... 7
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",50,2.2 | 8,2.2 Central Hypothesis ......................................................... 8
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",53,2.3 | 9,2.3 The Γ-Admissibility Domain ............................................. 9
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",56,2.4 | 10,2.4 Γ-Subthreshold Fold Logic Operator .............................. 10
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",58,2.5 | 11,2.5 The Six-Into-Five Principle ............................................ 11
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",61,2.6 | 13,2.6 Information Preservation ............................................... 13
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",64,2.7 | 14,2.7 Recursive Reconstruction Operator ............................... 14
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",67,2.8 | 15,2.8 Six-Into-Five Recovery Principle .................................... 15
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",70,2.9 | 16,2.9 Transition to the Axiomatic Development ...................... 16
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",73,3 | 16,3.​     Axiomatic Structure ......................................................... 16
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",76,3.1 | 3.4 | 17,"Axioms I–VI, Definitions 3.1–3.4 ........................................ 17"
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",79,4 | 22,4.​     Preliminary Lemmas ........................................................ 22
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",82,4.1 | 4.7 | 4.1 | 4.3 | 22,"Lemmas 4.1–4.7, Corollaries 4.1–4.3 .................................. 22"
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",85,5 | 27,5.​     Principal Theorems ......................................................... 27
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",88,5.1 | 5.7 | 27,Theorems 5.1–5.7 ............................................................... 27
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",91,6 | 33,"6.​     Consequences, Failure Conditions, and Mathematical Implications .......................................................................... 33"
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",94,6.1 | 6.11 | 34,6.1–6.11 .............................................................................. 34
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",97,7 | 39,7.​     Discussion ....................................................................... 39
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",100,7.1 | 7.6 | 41,7.1–7.6 ............................................................................... 41
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",103,8 | 46,8.​     Conclusion ....................................................................... 46
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",106,48,Appendix A. Formal Proof Dependency Graph ..................... 48
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",109,55,Appendix B. Symbol Glossary .............................................. 55
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",112,60,Appendix C. Computational Correspondence Summary ........ 60
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",115,65,Appendix D. Formal Notation Reference .............................. 65
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",118,71,Appendix E. Extended Proof Notes ....................................... 71
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",121,79 | 83,References .......................................................................... 79–83
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",144,2880,recursive invariant necessary for exact reconstruction of the complete 2880-dimensional recursive hierarchy. This
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",146,2880,"misunderstood statement that one may ""mathematically force six into five and recover 2880"" is not an arithmetic"
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",167,1,1. Introduction
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",205,2880,"reconstruction of the complete recursively generated 2880-dimensional hierarchy. Consequently, the"
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",226,2,2. Mathematical Foundations
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",227,2.1,2.1 Motivation
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",256,2.2,2.2 Central Hypothesis
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",281,2.5,2.5 The Six-Into-Five Principle
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",324,2.6,2.6 Information Preservation
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",351,2.9,2.9 Transition to the Axiomatic Development
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",360,3,3. Axiomatic Structure of the Γ-Subthreshold Fold Logic
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",407,4.7,Lemma 4.7
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",417,5,Transition to Chapter 5
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",422,2880,exact recovery of the 2880-dimensional recursive hierarchy.
13,"The+Γ-Subthreshold+Fold+Logic+Theorem+Minimal+Admissibility+Compression,+Recursive+Information+Preservation,+and+Unique+Reconstruction+Across+the+2880-Dimensional+Recursive+Hierarchy(20260810-123705).pdf",427,5,5. Principal Theorems
